"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2022/03/17","10:00","0.823","-","1.16"
"2022/03/17","11:00","0.973","-","1.26"
"2022/03/17","12:00","1.748","-","1.99"
"2022/03/17","13:00","2.938","-","3.03"
"2022/03/17","14:00","4.237","-","4.29"
"2022/03/17","15:00","5.326","-","5.41"
"2022/03/17","16:00","5.909","-","6.05"
"2022/03/17","17:00","5.777","-","5.84"
"2022/03/17","18:00","4.921","-","4.96"
"2022/03/17","19:00","3.546","-","3.71"
"2022/03/17","20:00","1.979","-","2.28"
"2022/03/17","21:00","0.557","-","0.89"
"2022/03/17","22:00","-0.401","-","-0.07"
"2022/03/17","23:00","-0.656","-","-0.37"
"2022/03/18","00:00","-0.148","-","0.11"
"2022/03/18","01:00","0.957","-","1.15"
"2022/03/18","02:00","2.355","-","2.46"
"2022/03/18","03:00","3.714","-","3.73"
"2022/03/18","04:00","4.718","-","4.82"
"2022/03/18","05:00","5.113","-","5.29"
"2022/03/18","06:00","4.799","-","4.92"
"2022/03/18","07:00","3.901","-","4.06"
"2022/03/18","08:00","2.702","-","2.94"
"2022/03/18","09:00","1.529","-","1.75"
"2022/03/18","10:00","0.689","-","0.94"
"2022/03/18","11:00","0.433","-","0.67"
"2022/03/18","12:00","0.874","-","1.03"
"2022/03/18","13:00","1.906","-","2.08"
"2022/03/18","14:00","3.24","-","3.31"
"2022/03/18","15:00","4.532","-","4.53"
"2022/03/18","16:00","5.464","-","5.53"
"2022/03/18","17:00","5.777","-","5.87"
"2022/03/18","18:00","5.344","-","5.44"
"2022/03/18","19:00","4.253","-","4.36"
"2022/03/18","20:00","2.789","-","3.01"
"2022/03/18","21:00","1.314","-","1.64"
"2022/03/18","22:00","0.16","-","0.49"
"2022/03/18","23:00","-0.402","-","-0.15"
"2022/03/19","00:00","-0.215","-","0.01"
"2022/03/19","01:00","0.676","-","0.96"
"2022/03/19","02:00","2.013","-","2.14"
"2022/03/19","03:00","3.446","-","3.48"
"2022/03/19","04:00","4.639","-","4.6"
"2022/03/19","05:00","5.316","-","5.36"
"2022/03/19","06:00","5.296","-","5.3"
"2022/03/19","07:00","4.58","-","4.6"
"2022/03/19","08:00","3.386","-","3.52"
"2022/03/19","09:00","2.051","-","2.27"
"2022/03/19","10:00","0.909","-","1.17"
"2022/03/19","11:00","0.238","-","0.46"
"2022/03/19","12:00","0.23","-","0.39"
"2022/03/19","13:00","0.91","-","1.07"
"2022/03/19","14:00","2.088","-","2.18"
"2022/03/19","15:00","3.429","-","3.39"
"2022/03/19","16:00","4.59","-","4.59"
"2022/03/19","17:00","5.291","-","5.35"
"2022/03/19","18:00","5.337","-","5.48"
"2022/03/19","19:00","4.684","-","4.81"
"2022/03/19","20:00","3.504","-","3.68"
"2022/03/19","21:00","2.128","-","2.37"
"2022/03/19","22:00","0.908","-","1.12"
"2022/03/19","23:00","0.131","-","0.37"
"2022/03/20","00:00","-0.002","-","0.27"
"2022/03/20","01:00","0.572","-","0.89"
"2022/03/20","02:00","1.716","-","1.95"
"2022/03/20","03:00","3.115","-","3.23"
"2022/03/20","04:00","4.416","-","4.56"
"2022/03/20","05:00","5.321","-","5.48"
"2022/03/20","06:00","5.618","-","5.88"
"2022/03/20","07:00","5.209","-","5.48"
"2022/03/20","08:00","4.188","-","4.52"
"2022/03/20","09:00","2.833","-","3.2"
"2022/03/20","10:00","1.493","-","1.92"
"2022/03/20","11:00","0.474","-","0.89"
"2022/03/20","12:00","-0.001","-","0.36"
"2022/03/20","13:00","0.191","-","0.55"
"2022/03/20","14:00","1.001","-","1.31"
"2022/03/20","15:00","2.185","-","2.43"
"2022/03/20","16:00","3.405","-","3.61"
"2022/03/20","17:00","4.358","-","4.62"
"2022/03/20","18:00","4.822","-","5.14"
"2022/03/20","19:00","4.673","-","4.93"
"2022/03/20","20:00","3.94","-","4.11"
"2022/03/20","21:00","2.843","-","3.07"
"2022/03/20","22:00","1.713","-","1.92"
"2022/03/20","23:00","0.854","-","1.03"
"2022/03/21","00:00","0.482","-","0.6"
"2022/03/21","01:00","0.719","-","0.93"
"2022/03/21","02:00","1.549","-","1.76"
"2022/03/21","03:00","2.773","-","2.91"
"2022/03/21","04:00","4.067","-","4.14"
"2022/03/21","05:00","5.114","-","5.22"
"2022/03/21","06:00","5.682","-","5.85"
"2022/03/21","07:00","5.63","-","5.77"
"2022/03/21","08:00","4.937","-","5.08"
"2022/03/21","09:00","3.755","-","3.95"
"2022/03/21","10:00","2.383","-","2.64"
"2022/03/21","11:00","1.142","-","1.35"
"2022/03/21","12:00","0.28","-","0.44"
"2022/03/21","13:00","-0.038","-","0.06"
"2022/03/21","14:00","0.251","-","0.42"
"2022/03/21","15:00","1.052","-","1.19"
"2022/03/21","16:00","2.112","-","2.25"
"2022/03/21","17:00","3.126","-","3.22"
"2022/03/21","18:00","3.857","-","3.99"
"2022/03/21","19:00","4.148","-","4.3"
"2022/03/21","20:00","3.931","-","4.1"
"2022/03/21","21:00","3.277","-","3.45"
"2022/03/21","22:00","2.412","-","2.58"
"2022/03/21","23:00","1.626","-","1.83"
"2022/03/22","00:00","1.149","-","1.35"
"2022/03/22","01:00","1.12","-","1.23"
"2022/03/22","02:00","1.594","-","1.72"
"2022/03/22","03:00","2.507","-","2.67"
"2022/03/22","04:00","3.644","-","3.78"
"2022/03/22","05:00","4.712","-","4.87"
"2022/03/22","06:00","5.459","-","5.61"
"2022/03/22","07:00","5.728","-","5.96"
"2022/03/22","08:00","5.438","-","5.69"
"2022/03/22","09:00","4.613","-","4.8"
"2022/03/22","10:00","3.426","-","3.65"
"2022/03/22","11:00","2.152","-","2.45"
"2022/03/22","12:00","1.056","-","1.24"
"2022/03/22","13:00","0.323","-","0.42"
"2022/03/22","14:00","0.067","-","0.22"
"2022/03/22","15:00","0.323","-","0.48"
"2022/03/22","16:00","0.986","-","1.15"
"2022/03/22","17:00","1.831","-","2"
"2022/03/22","18:00","2.62","-","2.81"
"2022/03/22","19:00","3.182","-","3.4"
"2022/03/22","20:00","3.413","-","3.65"
"2022/03/22","21:00","3.272","-","3.49"
"2022/03/22","22:00","2.833","-","3.05"
"2022/03/22","23:00","2.29","-","2.44"
"2022/03/23","00:00","1.862","-","2"
"2022/03/23","01:00","1.697","-","1.83"
"2022/03/23","02:00","1.874","-","2.02"
"2022/03/23","03:00","2.414","-","2.52"
"2022/03/23","04:00","3.244","-","3.41"
"2022/03/23","05:00","4.175","-","4.32"
"2022/03/23","06:00","4.972","-","5.14"
"2022/03/23","07:00","5.462","-","5.64"
"2022/03/23","08:00","5.546","-","5.7"
"2022/03/23","09:00","5.176","-","5.34"
"2022/03/23","10:00","4.38","-","4.53"
"2022/03/23","11:00","3.311","-","3.45"
"2022/03/23","12:00","2.194","-","2.33"
"2022/03/23","13:00","1.224","-","1.35"
"2022/03/23","14:00","0.535","-","0.54"
"2022/03/23","15:00","0.221","-","0.28"
"2022/03/23","16:00","0.321","-","0.48"
"2022/03/23","17:00","0.76","-","0.92"
"2022/03/23","18:00","1.367","-","1.53"
"2022/03/23","19:00","1.977","-","2.23"
"2022/03/23","20:00","2.476","-","2.67"
"2022/03/23","21:00","2.78","-","2.99"
"2022/03/23","22:00","2.839","-","3.07"
"2022/03/23","23:00","2.693","-","2.83"
"2022/03/24","00:00","2.476","-","2.56"
"2022/03/24","01:00","2.329","-","2.43"
"2022/03/24","02:00","2.337","-","2.42"
"2022/03/24","03:00","2.549","-","2.57"
"2022/03/24","04:00","2.991","-","3.07"
"2022/03/24","05:00","3.621","-","3.75"
"2022/03/24","06:00","4.301","-","4.4"
"2022/03/24","07:00","4.871","-","4.88"
"2022/03/24","08:00","5.219","-","5.21"
"2022/03/24","09:00","5.275","-","5.32"
"2022/03/24","10:00","4.983","-","5.09"
"2022/03/24","11:00","4.341","-","4.46"
"2022/03/24","12:00","3.453","-","3.6"
"2022/03/24","13:00","2.48","-","2.65"
"2022/03/24","14:00","1.56","-","1.72"
"2022/03/24","15:00","0.803","-","0.95"
"2022/03/24","16:00","0.32","-","0.48"
"2022/03/24","17:00","0.187","-","0.39"
"2022/03/24","18:00","0.383","-","0.59"
"2022/03/24","19:00","0.801","-","1.03"
"2022/03/24","20:00","1.336","-","1.6"
"2022/03/24","21:00","1.9","-","2.2"
"2022/03/24","22:00","2.392","-","2.73"
"2022/03/24","23:00","2.718","-","2.98"
"2022/03/25","00:00","2.862","-","3.01"
"2022/03/25","01:00","2.892","-","2.98"
"2022/03/25","02:00","2.885","-","3.02"
"2022/03/25","03:00","2.893","-","3.06"
"2022/03/25","04:00","2.977","-","3.12"
"2022/03/25","05:00","3.206","-","3.27"
"2022/03/25","06:00","3.593","-","3.69"
"2022/03/25","07:00","4.063","-","4.22"
"2022/03/25","08:00","4.516","-","4.67"
"2022/03/25","09:00","4.875","-","5"
"2022/03/25","10:00","5.056","-","5.22"
"2022/03/25","11:00","4.958","-","5.14"
"2022/03/25","12:00","4.526","-","4.66"
"2022/03/25","13:00","3.806","-","3.94"
"2022/03/25","14:00","2.903","-","3.04"
"2022/03/25","15:00","1.926","-","2.1"
"2022/03/25","16:00","0.999","-","1.18"
"2022/03/25","17:00","0.282","-","0.49"
"2022/03/25","18:00","-0.089","-","0.13"
"2022/03/25","19:00","-0.079","-","0.22"
"2022/03/25","20:00","0.261","-","0.63"
"2022/03/25","21:00","0.852","-","1.18"
"2022/03/25","22:00","1.596","-","1.9"
"2022/03/25","23:00","2.34","-","2.67"
"2022/03/26","00:00","2.926","-","3.18"
"2022/03/26","01:00","3.279","-","3.45"
"2022/03/26","02:00","3.412","-","3.64"
"2022/03/26","03:00","3.371","-","3.68"
"2022/03/26","04:00","3.217","-","3.52"
"2022/03/26","05:00","3.059","-","3.29"
"2022/03/26","06:00","3.036","-","3.31"
"2022/03/26","07:00","3.219","-","3.51"
"2022/03/26","08:00","3.584","-","3.83"
"2022/03/26","09:00","4.065","-","4.29"
"2022/03/26","10:00","4.575","-","4.76"
"2022/03/26","11:00","4.985","-","5.24"
"2022/03/26","12:00","5.125","-","5.34"
"2022/03/26","13:00","4.88","-","5.07"
"2022/03/26","14:00","4.249","-","4.39"
"2022/03/26","15:00","3.31","-","3.49"
"2022/03/26","16:00","2.177","-","2.39"
"2022/03/26","17:00","1.024","-","1.29"
"2022/03/26","18:00","0.08","-","0.39"
"2022/03/26","19:00","-0.457","-","-0.1"
"2022/03/26","20:00","-0.511","-","-0.15"
"2022/03/26","21:00","-0.109","-","0.32"
"2022/03/26","22:00","0.663","-","1.15"
"2022/03/26","23:00","1.655","-","2.09"
"2022/03/27","00:00","2.644","-","3.01"
"2022/03/27","01:00","3.407","-","3.75"
"2022/03/27","02:00","3.825","-","4.22"
"2022/03/27","03:00","3.889","-","4.25"
"2022/03/27","04:00","3.652","-","3.97"
"2022/03/27","05:00","3.223","-","3.55"
"2022/03/27","06:00","2.788","-","3.11"
"2022/03/27","07:00","2.551","-","2.97"
"2022/03/27","08:00","2.632","-","3.05"
"2022/03/27","09:00","3.029","-","3.36"
"2022/03/27","10:00","3.668","-","3.98"
"2022/03/27","11:00","4.423","-","4.75"
"2022/03/27","12:00","5.089","-","5.4"
"2022/03/27","13:00","5.427","-","5.69"
"2022/03/27","14:00","5.277","-","5.51"
"2022/03/27","15:00","4.622","-","4.86"
"2022/03/27","16:00","3.545","-","3.81"
"2022/03/27","17:00","2.203","-","2.53"
"2022/03/27","18:00","0.841","-","1.18"
"2022/03/27","19:00","-0.244","-","0.19"
"2022/03/27","20:00","-0.812","-","-0.45"
"2022/03/27","21:00","-0.776","-","-0.42"
"2022/03/27","22:00","-0.179","-","0.29"
"2022/03/27","23:00","0.852","-","1.3"
"2022/03/28","00:00","2.092","-","2.4"
"2022/03/28","01:00","3.244","-","3.61"
"2022/03/28","02:00","4.041","-","4.45"
"2022/03/28","03:00","4.353","-","4.73"
"2022/03/28","04:00","4.19","-","4.52"
"2022/03/28","05:00","3.647","-","3.91"
"2022/03/28","06:00","2.908","-","3.25"
"2022/03/28","07:00","2.236","-","2.63"
"2022/03/28","08:00","1.889","-","2.31"
"2022/03/28","09:00","2","-","2.34"
"2022/03/28","10:00","2.553","-","2.93"
"2022/03/28","11:00","3.434","-","3.87"
"2022/03/28","12:00","4.448","-","4.81"
"2022/03/28","13:00","5.315","-","5.66"
"2022/03/28","14:00","5.744","-","6.15"
"2022/03/28","15:00","5.565","-","6.04"
"2022/03/28","16:00","4.777","-","5.2"
"2022/03/28","17:00","3.506","-","3.96"
"2022/03/28","18:00","1.973","-","2.57"
"2022/03/28","19:00","0.493","-","1.24"
"2022/03/28","20:00","-0.586","-","0.17"
"2022/03/28","21:00","-1.02","-","-0.35"
"2022/03/28","22:00","-0.75","-","-0.11"
"2022/03/28","23:00","0.132","-","0.79"
"2022/03/29","00:00","1.427","-","2.04"
"2022/03/29","01:00","2.839","-","3.41"
"2022/03/29","02:00","4.013","-","4.65"
"2022/03/29","03:00","4.675","-","5.46"
"2022/03/29","04:00","4.724","-","5.38"
"2022/03/29","05:00","4.224","-","4.82"
"2022/03/29","06:00","3.341","-","3.89"
"2022/03/29","07:00","2.336","-","2.97"
"2022/03/29","08:00","1.535","-","2.2"
"2022/03/29","09:00","1.212","-","1.78"
"2022/03/29","10:00","1.477","-","2.04"
"2022/03/29","11:00","2.264","-","2.91"
"2022/03/29","12:00","3.396","-","3.94"
"2022/03/29","13:00","4.606","-","5.05"
"2022/03/29","14:00","5.557","-","5.98"
"2022/03/29","15:00","5.941","-","6.31"
"2022/03/29","16:00","5.615","-","6.02"
"2022/03/29","17:00","4.631","-","4.99"
"2022/03/29","18:00","3.179","-","3.56"
"2022/03/29","19:00","1.544","-","1.98"
"2022/03/29","20:00","0.097","-","0.51"
"2022/03/29","21:00","-0.805","-","-0.4"
"2022/03/29","22:00","-0.954","-","-0.52"
"2022/03/29","23:00","-0.357","-","0.07"
"2022/03/30","00:00","0.821","-","1.2"
"2022/03/30","01:00","2.311","-","2.63"
"2022/03/30","02:00","3.754","-","4.01"
"2022/03/30","03:00","4.781","-","5.04"
"2022/03/30","04:00","5.151","-","5.44"
"2022/03/30","05:00","4.832","-","5.08"
"2022/03/30","06:00","3.963","-","4.15"
"2022/03/30","07:00","2.786","-","2.9"
"2022/03/30","08:00","1.625","-","1.86"
"2022/03/30","09:00","0.835","-","1.16"
"2022/03/30","10:00","0.666","-","0.93"
"2022/03/30","11:00","1.165","-","1.45"
"2022/03/30","12:00","2.196","-","2.46"
"2022/03/30","13:00","3.517","-","3.79"
"2022/03/30","14:00","4.803","-","5.04"
"2022/03/30","15:00","5.693","-","5.95"
"2022/03/30","16:00","5.906","-","6.18"
"2022/03/30","17:00","5.363","-","5.58"
"2022/03/30","18:00","4.19","-","4.38"
"2022/03/30","19:00","2.64","-","2.9"
"2022/03/30","20:00","1.05","-","1.44"
"2022/03/30","21:00","-0.194","-","0.24"
"2022/03/30","22:00","-0.767","-","-0.38"
"2022/03/30","23:00","-0.538","-","-0.12"
"2022/03/31","00:00","0.399","-","0.82"
"2022/03/31","01:00","1.804","-","2.13"
"2022/03/31","02:00","3.35","-","3.61"
"2022/03/31","03:00","4.656","-","4.89"
"2022/03/31","04:00","5.378","-","5.69"
"2022/03/31","05:00","5.35","-","5.64"
"2022/03/31","06:00","4.631","-","4.81"
"2022/03/31","07:00","3.442","-","3.61"
"2022/03/31","08:00","2.085","-","2.41"
"2022/03/31","09:00","0.916","-","1.3"
"2022/03/31","10:00","0.274","-","0.64"
"2022/03/31","11:00","0.347","-","0.75"
"2022/03/31","12:00","1.097","-","1.58"
"2022/03/31","13:00","2.316","-","2.79"
"2022/03/31","14:00","3.709","-","4.11"
"2022/03/31","15:00","4.928","-","5.35"
"2022/03/31","16:00","5.629","-","6.07"
"2022/03/31","17:00","5.596","-","5.89"
"2022/03/31","18:00","4.836","-","5.12"
"2022/03/31","19:00","3.55","-","3.94"
"2022/03/31","20:00","2.038","-","2.44"
"2022/03/31","21:00","0.654","-","1.16"
"2022/03/31","22:00","-0.241","-","0.29"
"2022/03/31","23:00","-0.395","-","0.13"
"2022/04/01","00:00","0.222","-","0.79"
"2022/04/01","01:00","1.426","-","1.95"
"2022/04/01","02:00","2.92","-","3.38"
"2022/04/01","03:00","4.352","-","4.74"
"2022/04/01","04:00","5.361","-","5.74"
"2022/04/01","05:00","5.671","-","6.12"
"2022/04/01","06:00","5.215","-","5.63"
"2022/04/01","07:00","4.15","-","4.51"
"2022/04/01","08:00","2.758","-","3.13"
"2022/04/01","09:00","1.371","-","1.86"
"2022/04/01","10:00","0.338","-","0.88"
"2022/04/01","11:00","-0.057","-","0.41"
"2022/04/01","12:00","0.284","-","0.74"
"2022/04/01","13:00","1.236","-","1.73"
"2022/04/01","14:00","2.535","-","2.99"
"2022/04/01","15:00","3.864","-","4.25"
"2022/04/01","16:00","4.891","-","5.24"
"2022/04/01","17:00","5.326","-","5.74"
"2022/04/01","18:00","5.041","-","5.38"
"2022/04/01","19:00","4.135","-","4.47"
"2022/04/01","20:00","2.864","-","3.2"
"2022/04/01","21:00","1.542","-","1.92"
"2022/04/01","22:00","0.5","-","0.97"
"2022/04/01","23:00","0.037","-","0.47"
"2022/04/02","00:00","0.305","-","0.7"
"2022/04/02","01:00","1.23","-","1.68"
"2022/04/02","02:00","2.56","-","2.96"
"2022/04/02","03:00","3.972","-","4.28"
"2022/04/02","04:00","5.133","-","5.45"
"2022/04/02","05:00","5.737","-","6.07"
"2022/04/02","06:00","5.605","-","5.92"
"2022/04/02","07:00","4.776","-","5.07"
"2022/04/02","08:00","3.484","-","3.74"
"2022/04/02","09:00","2.043","-","2.37"
"2022/04/02","10:00","0.777","-","1.19"
"2022/04/02","11:00","-0.014","-","0.42"
"2022/04/02","12:00","-0.127","-","0.26"
"2022/04/02","13:00","0.442","-","0.82"
"2022/04/02","14:00","1.497","-","1.84"
"2022/04/02","15:00","2.747","-","2.99"
"2022/04/02","16:00","3.894","-","4.08"
"2022/04/02","17:00","4.653","-","4.84"
"2022/04/02","18:00","4.814","-","4.99"
"2022/04/02","19:00","4.344","-","4.44"
"2022/04/02","20:00","3.412","-","3.56"
"2022/04/02","21:00","2.297","-","2.58"
"2022/04/02","22:00","1.29","-","1.58"
"2022/04/02","23:00","0.664","-","0.98"
"2022/04/03","00:00","0.629","-","1"
"2022/04/03","01:00","1.236","-","1.62"
"2022/04/03","02:00","2.324","-","2.64"
"2022/04/03","03:00","3.608","-","3.86"
"2022/04/03","04:00","4.781","-","5.02"
"2022/04/03","05:00","5.564","-","5.75"
"2022/04/03","06:00","5.735","-","5.91"
"2022/04/03","07:00","5.216","-","5.39"
"2022/04/03","08:00","4.138","-","4.3"
"2022/04/03","09:00","2.777","-","3.02"
"2022/04/03","10:00","1.439","-","1.75"
"2022/04/03","11:00","0.402","-","0.7"
"2022/04/03","12:00","-0.105","-","0.12"
"2022/04/03","13:00","0.033","-","0.31"
"2022/04/03","14:00","0.736","-","1.01"
"2022/04/03","15:00","1.77","-","1.94"
"2022/04/03","16:00","2.858","-","3.02"
"2022/04/03","17:00","3.75","-","3.93"
"2022/04/03","18:00","4.233","-","4.39"
"2022/04/03","19:00","4.181","-","4.36"
"2022/04/03","20:00","3.64","-","3.84"
"2022/04/03","21:00","2.818","-","2.96"
"2022/04/03","22:00","1.976","-","2.15"
"2022/04/03","23:00","1.348","-","1.61"
"2022/04/04","00:00","1.128","-","1.51"
"2022/04/04","01:00","1.436","-","1.81"
"2022/04/04","02:00","2.233","-","2.51"
"2022/04/04","03:00","3.313","-","3.58"
"2022/04/04","04:00","4.396","-","4.67"
"2022/04/04","05:00","5.229","-","5.43"
"2022/04/04","06:00","5.609","-","5.79"
"2022/04/04","07:00","5.404","-","5.63"
"2022/04/04","08:00","4.624","-","4.78"
"2022/04/04","09:00","3.457","-","3.66"
"2022/04/04","10:00","2.18","-","2.47"
"2022/04/04","11:00","1.055","-","1.33"
"2022/04/04","12:00","0.29","-","0.51"
"2022/04/04","13:00","0.038","-","0.28"
"2022/04/04","14:00","0.335","-","0.57"
"2022/04/04","15:00","1.052","-","1.3"
"2022/04/04","16:00","1.953","-","2.14"
"2022/04/04","17:00","2.809","-","2.96"
"2022/04/04","18:00","3.438","-","3.6"
"2022/04/04","19:00","3.703","-","3.81"
"2022/04/04","20:00","3.548","-","3.6"
"2022/04/04","21:00","3.066","-","3.25"
"2022/04/04","22:00","2.465","-","2.76"
"2022/04/04","23:00","1.954","-","2.23"
"2022/04/05","00:00","1.69","-","1.96"
"2022/04/05","01:00","1.789","-","2.15"
"2022/04/05","02:00","2.295","-","2.64"
"2022/04/05","03:00","3.116","-","3.34"
"2022/04/05","04:00","4.036","-","4.22"
"2022/04/05","05:00","4.821","-","5.01"
"2022/04/05","06:00","5.295","-","5.43"
"2022/04/05","07:00","5.333","-","5.42"
"2022/04/05","08:00","4.878","-","4.92"
"2022/04/05","09:00","3.997","-","4.11"
"2022/04/05","10:00","2.894","-","3.11"
"2022/04/05","11:00","1.81","-","2.03"
"2022/04/05","12:00","0.938","-","1.16"
"2022/04/05","13:00","0.414","-","0.73"
"2022/04/05","14:00","0.328","-","0.62"
"2022/04/05","15:00","0.665","-","0.88"
"2022/04/05","16:00","1.282","-","1.5"
"2022/04/05","17:00","1.979","-","2.15"
"2022/04/05","18:00","2.595","-","2.78"
"2022/04/05","19:00","3.019","-","3.2"
"2022/04/05","20:00","3.169","-","3.29"
"2022/04/05","21:00","3.036","-","3.21"
"2022/04/05","22:00","2.722","-","2.96"
"2022/04/05","23:00","2.397","-","2.62"
"2022/04/06","00:00","2.201","-","2.51"
"2022/04/06","01:00","2.214","-","2.63"
"2022/04/06","02:00","2.492","-","2.92"
"2022/04/06","03:00","3.034","-","3.39"
"2022/04/06","04:00","3.732","-","4.09"
"2022/04/06","05:00","4.402","-","4.65"
"2022/04/06","06:00","4.877","-","5.1"
"2022/04/06","07:00","5.057","-","5.28"
"2022/04/06","08:00","4.88","-","5.07"
"2022/04/06","09:00","4.332","-","4.6"
"2022/04/06","10:00","3.5","-","3.85"
"2022/04/06","11:00","2.566","-","2.9"
"2022/04/06","12:00","1.711","-","2.07"
"2022/04/06","13:00","1.056","-","1.47"
"2022/04/06","14:00","0.682","-","1.03"
"2022/04/06","15:00","0.641","-","0.87"
"2022/04/06","16:00","0.905","-","1.17"
"2022/04/06","17:00","1.351","-","1.62"
"2022/04/06","18:00","1.836","-","2.09"
"2022/04/06","19:00","2.268","-","2.51"
"2022/04/06","20:00","2.589","-","2.82"
"2022/04/06","21:00","2.748","-","3"
"2022/04/06","22:00","2.741","-","3.02"
"2022/04/06","23:00","2.649","-","2.91"
"2022/04/07","00:00","2.585","-","2.87"
"2022/04/07","01:00","2.617","-","2.93"
"2022/04/07","02:00","2.771","-","3.13"
"2022/04/07","03:00","3.072","-","3.39"
"2022/04/07","04:00","3.513","-","3.77"
"2022/04/07","05:00","4.006","-","4.25"
"2022/04/07","06:00","4.417","-","4.66"
"2022/04/07","07:00","4.65","-","4.87"
"2022/04/07","08:00","4.664","-","4.81"
"2022/04/07","09:00","4.426","-","4.56"
"2022/04/07","10:00","3.929","-","4.14"
"2022/04/07","11:00","3.245","-","3.46"
"2022/04/07","12:00","2.511","-","2.69"
"2022/04/07","13:00","1.843","-","2.07"
"2022/04/07","14:00","1.309","-","1.56"
"2022/04/07","15:00","0.962","-","1.16"
"2022/04/07","16:00","0.854","-","1.04"
"2022/04/07","17:00","0.974","-","1.19"
"2022/04/07","18:00","1.24","-","1.52"
"2022/04/07","19:00","1.57","-","1.87"
"2022/04/07","20:00","1.925","-","2.18"
"2022/04/07","21:00","2.265","-","2.54"
"2022/04/07","22:00","2.535","-","2.84"
"2022/04/07","23:00","2.708","-","3.01"
"2022/04/08","00:00","2.824","-","3.09"
"2022/04/08","01:00","2.938","-","3.25"
"2022/04/08","02:00","3.064","-","3.48"
"2022/04/08","03:00","3.209","-","3.6"
"2022/04/08","04:00","3.403","-","3.81"
"2022/04/08","05:00","3.666","-","4.1"
"2022/04/08","06:00","3.947","-","4.37"
"2022/04/08","07:00","4.17","-","4.53"
"2022/04/08","08:00","4.29","-","4.67"
"2022/04/08","09:00","4.288","-","4.63"
"2022/04/08","10:00","4.125","-","4.45"
"2022/04/08","11:00","3.769","-","4.12"
"2022/04/08","12:00","3.257","-","3.59"
"2022/04/08","13:00","2.675","-","3"
"2022/04/08","14:00","2.092","-","2.44"
"2022/04/08","15:00","1.552","-","1.95"
"2022/04/08","16:00","1.121","-","1.49"
"2022/04/08","17:00","0.879","-","1.24"
"2022/04/08","18:00","0.85","-","1.22"
"2022/04/08","19:00","0.998","-","1.47"
"2022/04/08","20:00","1.284","-","1.73"
"2022/04/08","21:00","1.686","-","2.01"
"2022/04/08","22:00","2.151","-","2.52"
"2022/04/08","23:00","2.587","-","3.04"
"2022/04/09","00:00","2.927","-","3.33"
"2022/04/09","01:00","3.17","-","3.54"
"2022/04/09","02:00","3.329","-","3.8"
"2022/04/09","03:00","3.401","-","3.9"
"2022/04/09","04:00","3.408","-","3.93"
"2022/04/09","05:00","3.424","-","3.99"
"2022/04/09","06:00","3.505","-","4.04"
"2022/04/09","07:00","3.646","-","4.16"
"2022/04/09","08:00","3.805","-","4.29"
"2022/04/09","09:00","3.959","-","4.39"
"2022/04/09","10:00","4.072","-","4.43"
"2022/04/09","11:00","4.065","-","4.43"
"2022/04/09","12:00","3.865","-","4.22"
"2022/04/09","13:00","3.47","-","3.81"
"2022/04/09","14:00","2.933","-","3.34"
"2022/04/09","15:00","2.307","-","2.76"
"2022/04/09","16:00","1.65","-","2.05"
"2022/04/09","17:00","1.073","-","1.48"
"2022/04/09","18:00","0.699","-","1.19"
"2022/04/09","19:00","0.589","-","1.09"
"2022/04/09","20:00","0.734","-","1.09"
"2022/04/09","21:00","1.107","-","1.54"
"2022/04/09","22:00","1.667","-","2.12"
"2022/04/09","23:00","2.314","-","2.7"
"2022/04/10","00:00","2.901","-","3.27"
"2022/04/10","01:00","3.328","-","3.77"
"2022/04/10","02:00","3.567","-","4.06"
"2022/04/10","03:00","3.622","-","4.17"
"2022/04/10","04:00","3.512","-","4.11"
"2022/04/10","05:00","3.31","-","3.94"
"2022/04/10","06:00","3.144","-","3.77"
"2022/04/10","07:00","3.114","-","3.65"
"2022/04/10","08:00","3.234","-","3.71"
"2022/04/10","09:00","3.472","-","3.92"
"2022/04/10","10:00","3.785","-","4.18"
"2022/04/10","11:00","4.088","-","4.47"
"2022/04/10","12:00","4.244","-","4.66"
"2022/04/10","13:00","4.139","-","4.5"
"2022/04/10","14:00","3.752","-","4.1"
"2022/04/10","15:00","3.133","-","3.53"
"2022/04/10","16:00","2.353","-","2.79"
"2022/04/10","17:00","1.522","-","1.96"
"2022/04/10","18:00","0.808","-","1.27"
"2022/04/10","19:00","0.378","-","0.84"
"2022/04/10","20:00","0.31","-","0.73"
"2022/04/10","21:00","0.589","-","1.1"
"2022/04/10","22:00","1.165","-","1.71"
"2022/04/10","23:00","1.945","-","2.44"
"2022/04/11","00:00","2.76","-","3.32"
"2022/04/11","01:00","3.418","-","4.02"
"2022/04/11","02:00","3.799","-","4.38"
"2022/04/11","03:00","3.885","-","4.45"
"2022/04/11","04:00","3.706","-","4.29"
"2022/04/11","05:00","3.336","-","3.95"
"2022/04/11","06:00","2.919","-","3.57"
"2022/04/11","07:00","2.638","-","3.23"
"2022/04/11","08:00","2.611","-","3.19"
"2022/04/11","09:00","2.847","-","3.42"
"2022/04/11","10:00","3.284","-","3.8"
"2022/04/11","11:00","3.826","-","4.27"
"2022/04/11","12:00","4.322","-","4.74"
"2022/04/11","13:00","4.577","-","4.94"
"2022/04/11","14:00","4.458","-","4.87"
